97.86436496348905,17.71376927751914,96.60568331369048,52.63440700301718,177.74999857328942,54.934238281577805,177.541550947881,16.13717666820774
75.78069282540457,12.4274090019383,18.42945591964406,19.018969515230303,59.712580707976294,85.72080306116031,79.83800327593255,53.38750912717283
209.32615447941293,27.980749874113787,208.1420828812442,64.79457172535355,343.21053029913907,63.58658463059382,342.38965878287974,29.920665875451512
93.67962274302243,55.81309117196725,92.95134280213084,84.87735545084402,176.81457835163758,84.87494260275541,176.69019146828484,56.76676620207333
25.45334989991592,101.44690676464536,23.955594476886155,205.54909012306382,238.7328361929402,207.52040928558685,238.0581451827556,97.76307971139693
23.559991831404844,218.16131709328278,22.150593900418745,319.1213811067932,234.86515899773084,317.55066953167506,235.503095175994,221.84023318024293
496.5509090875882,281.9531944932492,495.1574256433672,309.0960448112642,552.6053686699329,308.9423691469354,552.8965631199418,283.54268095862426
493.88940074923465,312.3244448721145,494.12464960692927,331.38728007900886,549.4885933352692,330.57318715267706,548.4742300696945,311.0366155004823
33.48852765877171,338.1570121545906,33.07150632940598,385.5169249533179,224.24179356602394,382.28357431275265,224.40117362571502,337.2352785965229
38.7385130292258,399.52771953535745,37.88141288900738,444.0235278514916,221.0040606842211,442.7492407501054,221.3673100829268,398.0923468608873
73.7235531808111,490.2380548754336,24.999829874910116,490.5445687979235,31.79216130926687,627.3045362120008,73.40042820970578,626.3957424867621
87.34906115672666,516.0529426569826,86.92862358589078,596.1285046302137,293.4448307671593,603.2892948860857,303.4028909679661,524.9051292292432
94.18567297936464,665.1127590466363,93.30041718943083,705.1843191287907,256.11368552757153,702.0946208327882,255.05497756044747,664.2665566857414
47.04334050037922,723.6183829980173,38.346309391549084,749.3133589466067,47.666483031237036,763.2909695475602,75.24010766419782,753.4852445262736
93.88532908452602,729.882281595993,92.7800724474856,759.9972523252998,254.24021945543936,764.013041720345,253.61306640997134,724.6305479078444
